"crash_record_id","rd_no","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"5cde023029bb52ccddb29c85421992d6d7a677a98ba0c2e4e800a16e73a1ef4e552a05a3f6c59e260eb9e03364144e968e6acd9ae3210a5c80c1a0198b9c4bba","JE491374",,"2021-12-28T19:42:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2021-12-28T19:42:00.000","NOT APPLICABLE","NOT APPLICABLE","1750","W","FOSTER AVE","2012",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","3","12","41.976216925","-87.674138204","POINT (-87.674138203819 41.976216924935)"
"68809f6c4dda09745a555ffdfa282f71bb7744ccb204d0e16ef6611035caa50e719f7d697268357f050477b6f1f2cf0ee7de1ecf95a81d640849d98ae663540a","JE491918",,"2021-12-28T19:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","UNKNOWN","DARKNESS, LIGHTED ROAD","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2021-12-29T13:20:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","1601","S","CENTRAL PARK AVE","1021","N",,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","3","12","41.858884361","-87.715057708","POINT (-87.715057708192 41.858884361278)"
"c0d2c63ae112820ddaa4705f0badaba9d78f37dfc4251cfe6c76b5036726c1846d684d33f6a8fd5a058f2ef944383ea0789c37faf6a8716a18dae11cc1802fdb","JE491358",,"2021-12-28T19:25:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","SNOW OR SLUSH","UNKNOWN",,"NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-28T19:25:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","7061","N","KEDZIE AVE","2411",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","3","12","42.010018661","-87.709056552","POINT (-87.709056551967 42.010018660983)"
"04835921740ab33299b9fec8aa9efbb8c1ca4a1220a59217784052f2b8d006762d5d717e5ebd52551e0e7b7562d6e46fab33a4ac4a6f29f16aa1ee9bd7e2ad0b","JE491437",,"2021-12-28T19:20:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","SNOW","DARKNESS, LIGHTED ROAD","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2021-12-28T21:51:00.000","TURNING RIGHT ON RED","NOT APPLICABLE","1800","W","DIVISION ST","1424",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","3","12","41.903375619","-87.672429583","POINT (-87.672429583224 41.903375619156)"
"ecd2a7bf83030689e5c1ebf515902c91a51ae505131ea63e10f9c138bf43d91ad3ce4aa7244fe7bd5da5fec66c5828397e236db0cc4f00d6c44e273ed1aafc54","JE491359",,"2021-12-28T19:15:00.000","35","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","FIXED OBJECT","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2021-12-28T19:22:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","836","W","47TH ST","925",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","3","12","41.808953672","-87.647010466","POINT (-87.647010465706 41.808953672369)"
"f9331c04ad1c0871e011b019be8de216d9aee617c3911aea89b5c1521ff8773ee437e258efa8927c9a83b86c7495d795c2166125bbb112d4fa037cb412c9471e","JE491370",,"2021-12-28T19:12:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-28T19:36:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2155","N","KIMBALL AVE","1413",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","3","12","41.920840509","-87.711838485","POINT (-87.711838484698 41.920840509437)"
"154ef2fb94b4be6a207f8224963caa9c1ee7e1c83052044d5343f263a49bf7004ebae4a3eca7d8bb73f78aa4fc9db390770785194d944d11c5a6262bb1c4e5df","JE491354",,"2021-12-28T19:03:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","SNOW","DARKNESS","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","SNOW OR SLUSH","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2021-12-28T19:10:00.000","IMPROPER TURNING/NO SIGNAL","UNABLE TO DETERMINE","6700","S","ASHLAND AVE","725",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","3","12","41.772098233","-87.664164618","POINT (-87.664164617596 41.77209823278)"
"179a799909b52dd0e2746acc090b136d1eff78a999033d89f7c6be7b4eb485b30c8ea588a6f54b0b19098a6849357f730e8224560d13cdbb0e67a84153a12a89","JE493262",,"2021-12-28T18:50:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","WET","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-30T19:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","299","S","CICERO AVE","1113",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","3","12","41.8768543","-87.745000196","POINT (-87.745000196068 41.876854300465)"
"7b30392c4514439a1c22c9786b7305f7e55398df986d1eec258af1812419ad204ee1b5ef33a65f5ee239aa12eeefed651f05f022dbc0e5587c5cbbc07ca646b2","JE491365",,"2021-12-28T18:49:00.000","30","OTHER","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,"Y",,"OVER $1,500","2021-12-28T19:31:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","UNABLE TO DETERMINE","5015","W","MADISON ST","1533",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","5","0","18","3","12","41.880317712","-87.750746355","POINT (-87.750746355478 41.880317711527)"
"89402ef2017a0352e7f0576750798e6a2b6b49dde8ba30625eed505c074060b8644843f4b31baa5b1f7932c9f4293c04d23d545b92926c62585a4bfa70c0dda0","JE491489",,"2021-12-28T18:45:00.000","30","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DARKNESS, LIGHTED ROAD","REAR TO FRONT","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","SNOW OR SLUSH","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2021-12-28T18:46:00.000","IMPROPER BACKING","NOT APPLICABLE","191","N","WACKER DR","122",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","3","12","41.8855345","-87.636676091","POINT (-87.636676091475 41.885534499942)"
"942db5419dbab22a720fd59bb17832e42c61ac2dbf3c90e43776536c796ad52a238ff3477d6e763733927606fd7ee2664e9b8f3cb0b758efbe9aeee2c313d35c","JE491328",,"2021-12-28T18:35:00.000","25","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DARKNESS, LIGHTED ROAD","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2021-12-28T18:35:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","NOT APPLICABLE","5801","N","KIMBALL AVE","1711",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","3","12","41.986734921","-87.713723693","POINT (-87.713723693328 41.986734921035)"
"22415a9806c4d43317812c7d176dac79f908c46f6f668db1d225141e3cd723112afd25949556709663ea99e24aa3a019f95159c8633bf96d3b9d8d7de6945f68","JE491343",,"2021-12-28T18:34:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DARKNESS, LIGHTED ROAD","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2021-12-28T18:53:00.000","DISREGARDING TRAFFIC SIGNALS","NOT APPLICABLE","1","N","LOWER WACKER DR","122",,,,,,,"2","NONINCAPACITATING INJURY","3","0","0","3","0","4","0","18","3","12","41.881952496","-87.636583638","POINT (-87.636583637982 41.881952496056)"
"dfa16ea0b3c798f7b22c43d3d0628837b292bf613ea35e227879f7ac3518d50386a8a6727f08798e9f2c05680c640101e845899bc01de2ed4f501eb43afc540d","JE491329",,"2021-12-28T18:34:00.000","30","NO CONTROLS","NO CONTROLS","OTHER","DARKNESS, LIGHTED ROAD","FIXED OBJECT","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","WET","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"$501 - $1,500","2021-12-28T18:34:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1301","S","WESTERN AVE","1233",,,,,,,"1","NONINCAPACITATING INJURY","1","0","0","1","0","0","0","18","3","12","41.864745069","-87.685840455","POINT (-87.685840454681 41.864745069282)"
"7b8fe41535c717f81543afb85440a363676bee823346a437a99bb57926e2349ffffb3027644cdeacba481b5eb75561032f9a53ff20ee09d59559c32dc3bb6b79","JE492832","Y","2021-12-28T18:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","UNKNOWN","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2021-12-30T11:45:00.000","IMPROPER LANE USAGE","NOT APPLICABLE","8750","S","ST LAWRENCE AVE","632",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","3","12","41.735048643","-87.609780481","POINT (-87.609780481027 41.735048643156)"
"113420b8700efbf738c2cc5f60956de2df07850ac664b80496ebfece558052cabee768e9a562d36f789836ec6027c92914ea4d1b6eda370b3dafa5d4e28e788c","JE491407",,"2021-12-28T18:30:00.000","10","NO CONTROLS","NO CONTROLS","SNOW","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,"Y","Y","OVER $1,500","2021-12-28T20:30:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","2656","N","ELSTON AVE","1432",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","3","12","41.929848997","-87.684643784","POINT (-87.684643783527 41.929848996597)"
"a71856b9c2e39c996e33c3b627b4a4e1e2e5888883f8205dbccb420d6aff33466cecfb183052b2c579d414dfec78838f1167b106df2faa89fb8ef02c5ea3fd6b","JE491349",,"2021-12-28T18:25:00.000","30","NO CONTROLS","NO CONTROLS","SNOW","DARKNESS, LIGHTED ROAD","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2021-12-28T18:25:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","3701","N","LARAMIE AVE","1634",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","3","12","41.947878256","-87.756831199","POINT (-87.756831198971 41.947878255976)"
"325562c3b80cfc136ac0c4d39300ee97aaac37ea41c57ee6ae70a616af4216a54db2baec55756ccce5e90eefb333e5ae41135ab963bcca9ad369b2796c80bec9","JE491321",,"2021-12-28T18:20:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","RAIN","DARKNESS","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","N",,,"OVER $1,500","2021-12-28T18:21:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","238","E","51ST ST","224",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","3","12","41.80216153","-87.619490993","POINT (-87.61949099311 41.802161530158)"
"c912e575e12bdd5a66c82bc9196c958d39edfb379307f4de8f8d45400ad4cf1723dbdf56bac58ef171bfe9d9432d8ccbf7219323e5f3ebd290cc4ea8c792ddd3","JE491342",,"2021-12-28T18:15:00.000","25","NO CONTROLS","NO CONTROLS","SNOW","UNKNOWN","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","SNOW OR SLUSH","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2021-12-28T19:15:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3250","N","HARLEM AVE","1631",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","3","12","41.939493069","-87.806947428","POINT (-87.806947427619 41.939493068643)"
"930e21ba37be83fe28171f80799dc1322b82fcca010f1d6f35f81440160cf4d2296a77bfa8ef5a9eebda26ed2e2aa9fafc83ae0a2a8683cf98cd3b6f44edfa77","JE491314",,"2021-12-28T18:13:00.000","30","STOP SIGN/FLASHER","UNKNOWN","CLEAR","DARKNESS","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2021-12-28T18:20:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","401","S","KOLMAR AVE","1131",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","5","0","18","3","12","41.87505112","-87.739300255","POINT (-87.739300255019 41.875051119655)"
"eee1d9a827437469fadd3a4f25e5e06c6acd641a69ee90f03a2631d31f3956e7723def5481556c9dd2d0131d5240593efaf55f173e3f740f6767563f99934ab2","JE491311",,"2021-12-28T18:09:00.000","30","STOP SIGN/FLASHER","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS",,"INJURY AND / OR TOW DUE TO CRASH","N",,,"OVER $1,500","2021-12-28T18:18:00.000","FAILING TO YIELD RIGHT-OF-WAY","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","3100","W","MONTROSE AVE","1724",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","3","12","41.961312903","-87.705862371","POINT (-87.705862370938 41.961312903299)"
"afcfa49938dd3250d98f77c9bf9778a5eb823355e3e81694df2bac472aac6d6eb68e613dacc39453666390e04b5fd2c5e37277e32a9e38374068e0f75535d0cd","JE491399",,"2021-12-28T18:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DARKNESS, LIGHTED ROAD","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2021-12-28T20:30:00.000","WEATHER","FAILING TO REDUCE SPEED TO AVOID CRASH","6900","S","HALSTED ST","733",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","3","12","41.768744341","-87.644651378","POINT (-87.644651378169 41.768744340933)"
"11ec1a9d88378606edf5f7bb29a2c5448d43eb71bc492d8f6983ace9129e544acc2bf4e7d498f45b6ac026ae80105cc6591ae6f1bd1d30fb9728f61e249f0c8e","JE491305",,"2021-12-28T17:50:00.000","30","NO CONTROLS","NO CONTROLS","SNOW","DARKNESS, LIGHTED ROAD","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","SNOW OR SLUSH","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2021-12-28T18:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1101","N","WESTERN AVE","1212",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","3","12","41.901247431","-87.686833662","POINT (-87.686833661643 41.90124743122)"
"fad3665e965daf7524295b54e44c7ad8a8ea2b8c2674a6c225a241d914a5e583ddcbd219fcb124497f95596e2219a47a34eb1e6c1bb3e22e4c0881bfa6f479ae","JE491298",,"2021-12-28T17:50:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","RAIN","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2021-12-28T17:57:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2432","N","LARAMIE AVE","2515",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","17","3","12","41.925159367","-87.756331721","POINT (-87.756331721323 41.925159366631)"
"14f07b17b0118f861767ef0f40177769d56c453bda9aa4bf6aeae3aeb6fd5ee0b118c8b187c67b69f8ef0e1e4b2e62d8d371e31bd90fecda861f5bc0c1ba3025","JE491319",,"2021-12-28T17:47:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","SNOW","DARKNESS, LIGHTED ROAD","PEDESTRIAN","FOUR WAY",,"STRAIGHT AND LEVEL","SNOW OR SLUSH","NO DEFECTS",,"INJURY AND / OR TOW DUE TO CRASH","Y",,"N","$501 - $1,500","2021-12-28T17:48:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","2800","W","MARQUETTE RD","831",,,,,,,"2","INCAPACITATING INJURY","1","0","1","0","0","1","0","17","3","12","41.771932731","-87.693269642","POINT (-87.693269641671 41.77193273122)"
"a2ddad04d5111ebb4d5ea10f5b9af80d5f7f4c5d44375595719667c99199defc83b19bdaef69309f700cdf7d275368f60f93bd524f95e89de1c19fe1c7c17093","JE491313",,"2021-12-28T17:45:00.000","30","NO CONTROLS","NO CONTROLS","SNOW","DARKNESS, LIGHTED ROAD","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","SNOW OR SLUSH","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-28T18:37:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","400","E","87TH ST","632",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","3","12","41.736613967","-87.61444973","POINT (-87.614449730497 41.736613967437)"
"de13c97b2afbc69e5bc71a51929580f8de9e0781eecad4301258364ab8658931ef47c7e5aaacbc82cc34fc3ae954ec35088dcddea8792785f001d2529bf05aa9","JE491299",,"2021-12-28T17:39:00.000","35","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DARKNESS, LIGHTED ROAD","PEDESTRIAN","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"$501 - $1,500","2021-12-28T17:40:00.000","WEATHER","NOT APPLICABLE","2400","S","DR MARTIN LUTHER KING JR DR","132",,,,,,,"2","INCAPACITATING INJURY","1","0","1","0","0","1","0","17","3","12","41.849237582","-87.618534803","POINT (-87.618534803247 41.849237582099)"
"f78530b6d480c882ac98a63fd7dbf47edb05506510f57f3950d21845a6642e8c724413bfa34d48bdcfeccd97e7f3e2829e04c29a9dfe9664b813abd39c87f014","JE492132",,"2021-12-28T17:35:00.000","25","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","SNOW","DARKNESS, LIGHTED ROAD","REAR END","NOT DIVIDED",,"STRAIGHT ON GRADE","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2021-12-29T16:26:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","FAILING TO REDUCE SPEED TO AVOID CRASH","2321","W","FULLERTON AVE","1432",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","3","12","41.924809953","-87.686052655","POINT (-87.686052654976 41.924809953006)"
"b23515b20a23a26d7a6c2c6fbc0dce87089438ec8b8e232b6c9fe292be324a8d93694c4a19310f2b6e99054ace1700b4c9f13e1367e0d750f0c989d7c144f7af","JE491403",,"2021-12-28T17:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-28T20:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1150","S","CICERO AVE","1533",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","3","12","41.865974196","-87.744903494","POINT (-87.744903494382 41.865974196113)"
"cb1ba059dcf1449337cc6345d44c167f5dc0644a8aef11f0d32032d0ba529082bf33c91828a5a913ac082607e1678c4b494ebb9136c7be6a4766a4345b362e20","JE491290",,"2021-12-28T17:30:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,"Y","$501 - $1,500","2021-12-28T17:43:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","FOLLOWING TOO CLOSELY","500","S","RACINE AVE","1231",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","3","12","41.875284464","-87.657115297","POINT (-87.657115296866 41.875284464237)"
"f128eeefa599a6c1d33a28cd9fe23af1fafa8b3204ffd475892ea5fc4c813a2e72cde9d486062ab13f1e843f55d9725741e74357675054b7dc3a22fb4cb31ef8","JE491276",,"2021-12-28T17:25:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","SNOW","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","SNOW OR SLUSH","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2021-12-28T17:40:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4458","W","WASHINGTON BLVD","1113",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","17","3","12","41.882011202","-87.737849509","POINT (-87.73784950878 41.882011202494)"
"80c21bc5460e17a5cae36e11c8e799c522b1cd5df2c5ad41bdd6a91b5c0d4534b8c51c3d6a655557b794932362ce278c47a2174bde45fcb05ac63eeb1debfd0d","JE491277",,"2021-12-28T17:20:00.000","30","NO CONTROLS","NO CONTROLS","SNOW","DAWN","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","SNOW OR SLUSH","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-28T17:26:00.000","WEATHER","NOT APPLICABLE","4368","W","26TH ST","1013",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","6","0","17","3","12","41.844229106","-87.733828148","POINT (-87.733828148486 41.844229105728)"
"ffb322ab60472d3fb438cb3f9f0ab456d587fa229fbede15216a229bd5b27a69c7d9f7a4ba02a3c7fdb9fcdf77dbd7e6db008cd830375599959460b4febd7a56","JE491273",,"2021-12-28T17:20:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","SNOW","UNKNOWN","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","SNOW OR SLUSH","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2021-12-28T17:30:00.000","WEATHER","UNABLE TO DETERMINE","342","N","COLUMBUS DR","114",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","3","12","41.888076266","-87.620775701","POINT (-87.620775700742 41.888076266309)"
"66b630e74b9832b6c6222e30a91d9f46b16aa04aea898fde72a32017295b5d7b1c9da0bdb66155d4ad47872e4735594c3c82c7dc17a0423fe25d846b27fef0b9","JE491267","Y","2021-12-28T17:15:00.000","30","NO CONTROLS","NO CONTROLS","SNOW","DARKNESS, LIGHTED ROAD","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","SNOW OR SLUSH","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-28T17:25:00.000","WEATHER","FOLLOWING TOO CLOSELY","5906","W","ROOSEVELT RD","1513",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","17","3","12","41.865599721","-87.772011159","POINT (-87.772011158836 41.865599721117)"
"7c0bf6f55c326d10576b40252b53ecfc2e6d2ee193f945edb9086081f863ec331d5e75f764b6d89f49a695625a6101ddea61d44e1b0bf34fdaf0a43302b126dc","JE491261",,"2021-12-28T17:12:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-28T17:13:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2009","N","KEDZIE AVE","1414",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","17","3","12","41.917679859","-87.706830512","POINT (-87.706830512413 41.917679859026)"
"0d1114ed83b38c17faa326741048cbd59ad25843a9051eba21040f57da22522645945b4d2b6c0b053cb916684d37c88759c031e3d85ad8729754b808159984fc","JE491692",,"2021-12-28T17:10:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","SNOW","DUSK","TURNING","ROUNDABOUT",,"STRAIGHT AND LEVEL","SNOW OR SLUSH","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2021-12-29T09:50:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","1550","N","LA SALLE DR","1821",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","3","12","41.910623985","-87.633279012","POINT (-87.633279011548 41.910623984694)"
